key	host	time	test	card	backend	build	parameter	value	unit	note
harness_cost|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:memory:20G:r3:tg	LLMWorkerHost	2026-08-31T02:15:52+0200	harness_cost	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:memory:20G:r3:tg	77.45	t/s generation	memory cap 20G, no sampler
harness_cost|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:sampler:off:r3:pp	LLMWorkerHost	2026-08-31T02:16:04+0200	harness_cost	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:sampler:off:r3:pp	1693.66	t/s prefill	sampler off, no memory cap
harness_cost|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:sampler:off:r3:tg	LLMWorkerHost	2026-08-31T02:16:04+0200	harness_cost	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:sampler:off:r3:tg	77.12	t/s generation	sampler off, no memory cap
harness_cost|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:sampler:1Hz:r3:pp	LLMWorkerHost	2026-08-31T02:16:18+0200	harness_cost	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:sampler:1Hz:r3:pp	1696.36	t/s prefill	sampler 1Hz, no memory cap
harness_cost|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:sampler:1Hz:r3:tg	LLMWorkerHost	2026-08-31T02:16:18+0200	harness_cost	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:sampler:1Hz:r3:tg	77.59	t/s generation	sampler 1Hz, no memory cap
harness_cost|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:sampler:4Hz:r3:pp	LLMWorkerHost	2026-08-31T02:16:30+0200	harness_cost	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:sampler:4Hz:r3:pp	1691.63	t/s prefill	sampler 4Hz, no memory cap
harness_cost|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:sampler:4Hz:r3:tg	LLMWorkerHost	2026-08-31T02:16:30+0200	harness_cost	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:sampler:4Hz:r3:tg	77.12	t/s generation	sampler 4Hz, no memory cap
harness_cost||||coverage	LLMWorkerHost	2026-08-31T02:16:30+0200	harness_cost				coverage	18/18	combinations	1 builds x 1 model x 6 arms x 3 runs
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d8192:ok	LLMWorkerHost	2026-09-01T08:15:31+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d8192:ok	6811	MiB peak	allocation probe, 41 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d16384:ok	LLMWorkerHost	2026-09-01T08:15:34+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d16384:ok	7741	MiB peak	allocation probe, 14 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d32768:ok	LLMWorkerHost	2026-09-01T08:15:38+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d32768:ok	6821	MiB peak	allocation probe, 14 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d65536:ok	LLMWorkerHost	2026-09-01T08:15:41+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d65536:ok	6811	MiB peak	allocation probe, 14 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d131072:ok	LLMWorkerHost	2026-09-01T08:15:45+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d131072:ok	6811	MiB peak	allocation probe, 14 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d262144:ok	LLMWorkerHost	2026-09-01T08:15:48+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d262144:ok	9252	MiB peak	allocation probe, 14 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d524288:ok	LLMWorkerHost	2026-09-01T08:15:52+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d524288:ok	12065	MiB peak	allocation probe, 14 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d1048576:ok	LLMWorkerHost	2026-09-01T08:15:56+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d1048576:ok	15780	MiB peak	allocation probe, 14 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:d2097152:ok	LLMWorkerHost	2026-09-01T08:15:59+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:d2097152:ok	24493	MiB peak	allocation probe, 15 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|gemma-4-12b-it-Q4_K_M:q8_0:ceiling	LLMWorkerHost	2026-09-01T08:15:59+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	gemma-4-12b-it-Q4_K_M:q8_0:ceiling	2097152	tokens	never failed up to 2097152 -- stopped there, not a limit of the card
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d8192:ok	LLMWorkerHost	2026-09-01T08:16:05+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d8192:ok	5714	MiB peak	allocation probe, 23 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d16384:ok	LLMWorkerHost	2026-09-01T08:16:08+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d16384:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d32768:ok	LLMWorkerHost	2026-09-01T08:16:10+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d32768:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d65536:ok	LLMWorkerHost	2026-09-01T08:16:13+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d65536:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d131072:ok	LLMWorkerHost	2026-09-01T08:16:16+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d131072:ok	4904	MiB peak	allocation probe, 11 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d262144:ok	LLMWorkerHost	2026-09-01T08:16:18+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d262144:ok	5929	MiB peak	allocation probe, 11 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d524288:ok	LLMWorkerHost	2026-09-01T08:16:21+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d524288:ok	16169	MiB peak	allocation probe, 11 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d1048576:fail	LLMWorkerHost	2026-09-01T08:16:28+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d1048576:fail			0.00.452.747 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d786432:ok	LLMWorkerHost	2026-09-01T08:16:38+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d786432:ok	24258	MiB peak	allocation probe, 37 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d917504:fail	LLMWorkerHost	2026-09-01T08:16:53+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d917504:fail			failed to initialize the context: vk::Queue::submit: ErrorDeviceLost
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d851968:fail	LLMWorkerHost	2026-09-01T08:17:12+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d851968:fail			0.00.455.284 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d819200:fail	LLMWorkerHost	2026-09-01T08:17:23+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d819200:fail			0.00.452.131 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d802816:fail	LLMWorkerHost	2026-09-01T08:17:30+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d802816:fail			0.00.505.627 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d794624:ok	LLMWorkerHost	2026-09-01T08:17:45+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d794624:ok	24456	MiB peak	allocation probe, 17 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:d798720:ok	LLMWorkerHost	2026-09-01T08:17:49+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:d798720:ok	23686	MiB peak	allocation probe, 16 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:f16:ceiling	LLMWorkerHost	2026-09-01T08:17:49+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:f16:ceiling	798720	tokens	first failure at 802816
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d8192:ok	LLMWorkerHost	2026-09-01T08:18:01+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d8192:ok	4904	MiB peak	allocation probe, 11 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d16384:ok	LLMWorkerHost	2026-09-01T08:18:04+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d16384:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d32768:ok	LLMWorkerHost	2026-09-01T08:18:07+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d32768:ok	4904	MiB peak	allocation probe, 11 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d65536:ok	LLMWorkerHost	2026-09-01T08:18:09+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d65536:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d131072:ok	LLMWorkerHost	2026-09-01T08:18:12+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d131072:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d262144:ok	LLMWorkerHost	2026-09-01T08:18:14+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d262144:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d524288:ok	LLMWorkerHost	2026-09-01T08:18:17+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d524288:ok	4904	MiB peak	allocation probe, 10 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1048576:ok	LLMWorkerHost	2026-09-01T08:18:30+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1048576:ok	21225	MiB peak	allocation probe, 11 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d2097152:fail	LLMWorkerHost	2026-09-01T08:18:37+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d2097152:fail			0.00.463.010 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1572864:fail	LLMWorkerHost	2026-09-01T08:18:53+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1572864:fail			0.00.580.736 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1310720:ok	LLMWorkerHost	2026-09-01T08:18:58+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1310720:ok	24094	MiB peak	allocation probe, 23 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1441792:ok	LLMWorkerHost	2026-09-01T08:19:12+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1441792:ok	24406	MiB peak	allocation probe, 15 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1507328:fail	LLMWorkerHost	2026-09-01T08:19:20+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1507328:fail			0.00.459.948 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1474560:fail	LLMWorkerHost	2026-09-01T08:19:39+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1474560:fail			0.00.548.334 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1458176:fail	LLMWorkerHost	2026-09-01T08:19:57+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1458176:fail			0.00.461.090 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1449984:ok	LLMWorkerHost	2026-09-01T08:20:12+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1449984:ok	24519	MiB peak	allocation probe, 20 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:d1454080:ok	LLMWorkerHost	2026-09-01T08:20:17+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:d1454080:ok	24520	MiB peak	allocation probe, 19 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|Qwen3.5-9B-Q4_K_M:q8_0:ceiling	LLMWorkerHost	2026-09-01T08:20:17+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	Qwen3.5-9B-Q4_K_M:q8_0:ceiling	1454080	tokens	first failure at 1458176
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d8192:ok	LLMWorkerHost	2026-09-01T08:20:53+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d8192:ok	19946	MiB peak	allocation probe, 144 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d16384:ok	LLMWorkerHost	2026-09-01T08:21:26+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d16384:ok	20848	MiB peak	allocation probe, 129 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d32768:ok	LLMWorkerHost	2026-09-01T08:21:54+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d32768:ok	19946	MiB peak	allocation probe, 112 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d65536:ok	LLMWorkerHost	2026-09-01T08:22:24+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d65536:ok	21851	MiB peak	allocation probe, 121 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d131072:ok	LLMWorkerHost	2026-09-01T08:22:55+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d131072:ok	19946	MiB peak	allocation probe, 123 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d262144:ok	LLMWorkerHost	2026-09-01T08:23:31+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d262144:ok	24108	MiB peak	allocation probe, 143 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d524288:ok	LLMWorkerHost	2026-09-01T08:24:04+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d524288:ok	24116	MiB peak	allocation probe, 132 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d1048576:fail	LLMWorkerHost	2026-09-01T08:24:43+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d1048576:fail			0.00.499.072 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d786432:fail	LLMWorkerHost	2026-09-01T08:25:26+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d786432:fail			failed to initialize the context: vk::Queue::submit: ErrorDeviceLost
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d655360:fail	LLMWorkerHost	2026-09-01T08:26:03+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d655360:fail			failed to initialize the context: vk::Queue::submit: ErrorDeviceLost
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d589824:fail	LLMWorkerHost	2026-09-01T08:26:41+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d589824:fail			0.00.606.101 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d557056:ok	LLMWorkerHost	2026-09-01T08:27:26+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d557056:ok	24373	MiB peak	allocation probe, 141 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d573440:ok	LLMWorkerHost	2026-09-01T08:28:07+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d573440:ok	24502	MiB peak	allocation probe, 160 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d581632:fail	LLMWorkerHost	2026-09-01T08:28:45+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d581632:fail			0.00.477.227 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:d577536:fail	LLMWorkerHost	2026-09-01T08:29:33+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:d577536:fail			0.00.590.457 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:f16:ceiling	LLMWorkerHost	2026-09-01T08:29:33+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:f16:ceiling	573440	tokens	first failure at 577536
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d8192:ok	LLMWorkerHost	2026-09-01T08:30:16+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d8192:ok	19946	MiB peak	allocation probe, 128 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d16384:ok	LLMWorkerHost	2026-09-01T08:30:48+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d16384:ok	19946	MiB peak	allocation probe, 131 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d32768:ok	LLMWorkerHost	2026-09-01T08:31:23+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d32768:ok	19946	MiB peak	allocation probe, 138 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d65536:ok	LLMWorkerHost	2026-09-01T08:31:58+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d65536:ok	19946	MiB peak	allocation probe, 139 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d131072:ok	LLMWorkerHost	2026-09-01T08:32:32+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d131072:ok	19946	MiB peak	allocation probe, 136 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d262144:ok	LLMWorkerHost	2026-09-01T08:33:08+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d262144:ok	23475	MiB peak	allocation probe, 143 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d524288:ok	LLMWorkerHost	2026-09-01T08:33:42+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d524288:ok	24093	MiB peak	allocation probe, 135 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d1048576:fail	LLMWorkerHost	2026-09-01T08:34:20+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d1048576:fail			0.00.494.202 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d786432:ok	LLMWorkerHost	2026-09-01T08:35:07+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d786432:ok	24102	MiB peak	allocation probe, 147 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d917504:ok	LLMWorkerHost	2026-09-01T08:35:45+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d917504:ok	23830	MiB peak	allocation probe, 152 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d983040:fail	LLMWorkerHost	2026-09-01T08:36:29+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d983040:fail			0.00.488.961 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d950272:ok	LLMWorkerHost	2026-09-01T08:37:07+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d950272:ok	23966	MiB peak	allocation probe, 149 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d966656:fail	LLMWorkerHost	2026-09-01T08:37:50+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d966656:fail			0.00.491.057 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d958464:ok	LLMWorkerHost	2026-09-01T08:38:40+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d958464:ok	24002	MiB peak	allocation probe, 162 samples
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:d962560:fail	LLMWorkerHost	2026-09-01T08:39:23+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:d962560:fail			0.00.480.240 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, ab
fit_ceiling|Vulkan0|vulkan|v0.2.0|ornith-1.0-35b-Q4_K_M:q8_0:ceiling	LLMWorkerHost	2026-09-01T08:39:23+0200	fit_ceiling	Vulkan0	vulkan	v0.2.0	ornith-1.0-35b-Q4_K_M:q8_0:ceiling	958464	tokens	first failure at 962560
